product_id,old_name,category,price,base_price
P-21753,Compact Headphones v4,Furniture,1065.93,1065.93
P-21754,Premium Desk v5,Books,850.04,850.04
P-21755,Portable Headphones v6,Electronics,1292.63,1292.63
P-21756,Wireless Hub v5,Clothing,176.14,176.14
P-21757,Portable Keyboard v8,Clothing,871.22,871.22
P-21758,Portable Speaker v2,Clothing,665.42,665.42
P-21759,Pro Tablet v5,Electronics,646.15,646.15
P-21760,Premium Desk v1,Furniture,1258.17,1258.17
P-21761,Portable Chair v6,Clothing,58.45,58.45
P-21762,Smart Speaker v8,Books,95.53,95.53
P-21763,Wireless Chair v6,Appliances,444.82,444.82
P-21764,Pro Keyboard v2,Sports,1082.15,1082.15
P-21765,Compact Desk v5,Books,388.02,388.02
P-21766,Wireless Speaker v5,Appliances,1376.34,1376.34
P-21767,Wireless Desk v1,Sports,825.52,825.52
P-21768,Compact Monitor v5,Clothing,1034.07,1034.07
P-21769,Pro Hub v6,Electronics,829.03,829.03
P-21770,Compact Keyboard v3,Sports,1188.92,1188.92
P-21771,Compact Camera v5,Clothing,1342.75,1342.75
P-21772,Pro Monitor v5,Furniture,362.05,362.05
P-21773,Ultra Keyboard v9,Clothing,992.55,992.55
P-21774,Pro Speaker v8,Books,540.86,540.86
P-21775,Smart Tablet v3,Clothing,572.55,572.55
P-21776,Smart Camera v9,Books,1392.47,1392.47
P-21777,Smart Tablet v2,Furniture,828.89,828.89
P-21778,Ergonomic Chair v3,Clothing,188.27,188.27
P-21779,Ergonomic Tablet v6,Furniture,280.04,280.04
P-21780,Compact Monitor v2,Books,26.98,26.98
P-21781,Compact Mouse v9,Furniture,1128.36,1128.36
P-21782,Wireless Headphones v5,Furniture,1197.33,1197.33
P-21783,Compact Chair v8,Furniture,1428.23,1428.23
P-21784,Smart Speaker v2,Sports,272.33,272.33
P-21785,Compact Tablet v8,Sports,697.30,697.3
P-21786,Premium Desk v8,Clothing,502.98,502.98
P-21787,Ergonomic Desk v2,Books,250.97,250.97
P-21788,Compact Monitor v8,Sports,1087.50,1087.5
P-21789,Wireless Tablet v9,Sports,306.47,306.47
P-21790,Ergonomic Monitor v6,Sports,761.80,761.8
P-21791,Wireless Monitor v7,Clothing,797.08,797.08
P-21792,Portable Monitor v7,Sports,630.38,630.38
P-21793,Ergonomic Tablet v3,Furniture,637.11,637.11
P-21794,Pro Desk v7,Furniture,1451.41,1451.41
P-21795,Wireless Tablet v3,Electronics,94.05,94.05
P-21796,Compact Tablet v6,Furniture,206.26,206.26
P-21797,Wireless Chair v6,Furniture,452.68,452.68
P-21798,Compact Tablet v6,Books,690.37,690.37
P-21799,Pro Speaker v6,Clothing,1149.76,1149.76
P-21800,Compact Tablet v5,Electronics,1369.88,1369.88
P-21801,Ergonomic Speaker v9,Sports,1266.86,1266.86
P-21802,Portable Headphones v8,Electronics,27.62,27.62
P-21803,Portable Keyboard v1,Sports,1452.27,1452.27
P-21804,Ergonomic Camera v5,Electronics,1145.01,1145.01
P-21805,Pro Speaker v7,Electronics,1409.86,1409.86
P-21806,Portable Chair v5,Sports,628.15,628.15
P-21807,Ultra Desk v8,Appliances,1439.41,1439.41
P-21808,Compact Tablet v2,Appliances,316.02,316.02
P-21809,Wireless Keyboard v3,Appliances,1345.12,1345.12
P-21810,Wireless Monitor v1,Furniture,1468.18,1468.18
P-21811,Compact Speaker v9,Furniture,572.26,572.26
P-21812,Compact Camera v8,Books,660.20,660.2
P-21813,Pro Chair v4,Furniture,1203.07,1203.07
P-21814,Premium Chair v5,Appliances,393.46,393.46
P-21815,Compact Speaker v3,Clothing,1331.25,1331.25
P-21816,Premium Tablet v4,Sports,557.45,557.45
P-21817,Ergonomic Tablet v7,Electronics,325.90,325.9
P-21818,Premium Keyboard v5,Books,783.04,783.04
P-21819,Ergonomic Tablet v6,Electronics,527.68,527.68
P-21820,Wireless Desk v1,Appliances,1402.81,1402.81
P-21821,Smart Keyboard v4,Books,1255.40,1255.4
P-21822,Ultra Headphones v8,Electronics,187.18,187.18
P-21823,Ergonomic Desk v6,Electronics,1477.15,1477.15
P-21824,Ergonomic Headphones v7,Clothing,1143.86,1143.86
P-21825,Wireless Monitor v6,Sports,437.52,437.52
P-21826,Smart Chair v2,Clothing,680.23,680.23
P-21827,Premium Speaker v4,Appliances,1165.60,1165.6
P-21828,Pro Tablet v5,Furniture,1071.68,1071.68
P-21829,Pro Tablet v4,Sports,211.32,211.32
P-21830,Portable Desk v2,Sports,909.83,909.83
P-21831,Compact Camera v9,Appliances,1082.77,1082.77
P-21832,Wireless Mouse v1,Sports,738.75,738.75
P-21833,Wireless Tablet v2,Electronics,381.92,381.92
P-21834,Pro Desk v6,Books,55.53,55.53
P-21835,Ultra Tablet v9,Electronics,789.25,789.25
P-21836,Portable Hub v3,Books,238.40,238.4
P-21837,Pro Headphones v8,Books,546.06,546.06
P-21838,Ultra Mouse v4,Books,1197.34,1197.34
P-21839,Wireless Monitor v2,Furniture,1193.66,1193.66
P-21840,Portable Monitor v3,Furniture,1261.86,1261.86
P-21841,Ergonomic Keyboard v4,Sports,1338.91,1338.91
P-21842,Ergonomic Mouse v7,Sports,350.82,350.82
P-21843,Wireless Keyboard v2,Sports,1096.69,1096.69
P-21844,Wireless Keyboard v3,Sports,711.88,711.88
P-21845,Portable Headphones v3,Clothing,396.50,396.5
P-21846,Premium Chair v3,Electronics,674.48,674.48
P-21847,Smart Keyboard v1,Books,817.24,817.24
P-21848,Ultra Hub v9,Sports,1454.83,1454.83
P-21849,Wireless Chair v6,Books,470.24,470.24
P-21850,Premium Speaker v8,Sports,1167.44,1167.44
P-21851,Ultra Headphones v3,Sports,199.63,199.63
P-21852,Ultra Speaker v6,Sports,618.64,618.64
P-21853,Ergonomic Mouse v8,Books,1384.18,1384.18
P-21854,Portable Headphones v1,Electronics,53.26,53.26
P-21855,Smart Headphones v8,Electronics,692.22,692.22
P-21856,Wireless Desk v1,Books,184.56,184.56
P-21857,Premium Hub v4,Furniture,641.99,641.99
P-21858,Pro Hub v1,Electronics,1212.78,1212.78
P-21859,Wireless Camera v5,Furniture,220.22,220.22
P-21860,Compact Chair v9,Sports,141.06,141.06
P-21861,Pro Keyboard v5,Appliances,1248.10,1248.1
P-21862,Premium Camera v2,Furniture,56.13,56.13
P-21863,Premium Desk v1,Appliances,144.75,144.75
P-21864,Smart Chair v7,Books,1140.87,1140.87
P-21865,Portable Desk v8,Electronics,441.27,441.27
P-21866,Portable Hub v5,Appliances,894.14,894.14
P-21867,Portable Chair v8,Clothing,1435.76,1435.76
P-21868,Pro Headphones v1,Appliances,1412.61,1412.61
P-21869,Wireless Camera v8,Electronics,796.44,796.44
P-21870,Wireless Keyboard v3,Appliances,1135.20,1135.2
P-21871,Wireless Hub v8,Electronics,1225.97,1225.97
P-21872,Wireless Mouse v3,Books,657.72,657.72
P-21873,Portable Monitor v9,Appliances,1300.66,1300.66
P-21874,Ergonomic Desk v5,Books,949.19,949.19
P-21875,Smart Mouse v8,Sports,386.87,386.87
P-21876,Premium Keyboard v4,Furniture,46.97,46.97
P-21877,Portable Speaker v6,Electronics,540.72,540.72
P-21878,Smart Monitor v6,Clothing,1357.16,1357.16
P-21879,Portable Tablet v7,Electronics,612.55,612.55
P-21880,Ergonomic Headphones v7,Books,1214.95,1214.95
P-21881,Smart Mouse v9,Books,1417.10,1417.1
P-21882,Ergonomic Mouse v7,Electronics,686.67,686.67
P-21883,Ultra Monitor v1,Appliances,966.35,966.35
P-21884,Compact Headphones v6,Books,873.85,873.85
P-21885,Ultra Desk v2,Appliances,1021.03,1021.03
P-21886,Compact Hub v3,Appliances,374.38,374.38
P-21887,Pro Desk v7,Furniture,110.16,110.16
P-21888,Portable Mouse v8,Appliances,1317.18,1317.18
P-21889,Smart Keyboard v2,Appliances,247.62,247.62
P-21890,Premium Tablet v8,Clothing,520.28,520.28
P-21891,Compact Camera v2,Books,590.93,590.93
P-21892,Ergonomic Speaker v2,Furniture,322.38,322.38
P-21893,Ergonomic Headphones v2,Books,994.23,994.23
P-21894,Wireless Speaker v6,Furniture,84.83,84.83
P-21895,Portable Tablet v2,Clothing,815.28,815.28
P-21896,Ultra Camera v1,Electronics,316.91,316.91
P-21897,Premium Hub v3,Appliances,694.02,694.02
P-21898,Compact Desk v1,Clothing,790.16,790.16
P-21899,Compact Desk v1,Sports,628.14,628.14
P-21900,Wireless Camera v9,Electronics,606.22,606.22
P-21901,Pro Hub v5,Electronics,1454.51,1454.51
P-21902,Compact Monitor v9,Electronics,850.51,850.51
P-21903,Wireless Monitor v1,Furniture,309.99,309.99
P-21904,Compact Monitor v8,Clothing,302.20,302.2
P-21905,Pro Keyboard v3,Appliances,1196.64,1196.64
P-21906,Portable Headphones v4,Furniture,30.96,30.96
P-21907,Portable Mouse v8,Sports,1152.05,1152.05
P-21908,Smart Monitor v8,Appliances,943.33,943.33
P-21909,Portable Tablet v2,Clothing,28.56,28.56
P-21910,Ultra Desk v8,Clothing,177.77,177.77
P-21911,Ultra Keyboard v3,Electronics,553.63,553.63
P-21912,Compact Headphones v5,Books,968.08,968.08
P-21913,Pro Mouse v4,Electronics,593.63,593.63
P-21914,Smart Mouse v6,Electronics,143.16,143.16
P-21915,Pro Monitor v7,Furniture,1264.99,1264.99
P-21916,Portable Headphones v9,Clothing,1125.19,1125.19
P-21917,Ultra Camera v6,Clothing,1066.27,1066.27
P-21918,Ergonomic Keyboard v4,Sports,797.35,797.35
P-21919,Portable Speaker v6,Sports,1217.46,1217.46
P-21920,Pro Monitor v9,Appliances,812.13,812.13
P-21921,Wireless Monitor v1,Appliances,66.18,66.18
P-21922,Wireless Hub v8,Appliances,529.13,529.13
P-21923,Pro Camera v4,Books,653.25,653.25
P-21924,Pro Mouse v2,Books,118.50,118.5
P-21925,Compact Tablet v7,Books,593.85,593.85
P-21926,Ergonomic Monitor v4,Electronics,467.68,467.68
P-21927,Portable Chair v7,Clothing,1320.46,1320.46
P-21928,Ergonomic Tablet v9,Books,18.61,18.61
P-21929,Ultra Tablet v8,Books,1130.52,1130.52
P-21930,Premium Desk v5,Books,463.94,463.94
P-21931,Ultra Desk v8,Appliances,1163.28,1163.28
P-21932,Pro Hub v5,Furniture,944.08,944.08
P-21933,Premium Tablet v1,Clothing,743.56,743.56
P-21934,Compact Speaker v9,Electronics,157.72,157.72
P-21935,Ultra Keyboard v6,Clothing,1284.64,1284.64
P-21936,Smart Camera v3,Sports,1160.74,1160.74
P-21937,Portable Headphones v4,Sports,167.33,167.33
P-21938,Wireless Keyboard v4,Electronics,1458.55,1458.55
P-21939,Smart Hub v8,Books,347.50,347.5
P-21940,Smart Desk v7,Electronics,925.00,925.0
P-21941,Portable Keyboard v7,Electronics,809.27,809.27
P-21942,Smart Hub v4,Clothing,1497.11,1497.11
P-21943,Ultra Monitor v6,Books,907.26,907.26
P-21944,Ultra Camera v2,Furniture,575.37,575.37
P-21945,Compact Tablet v1,Electronics,1187.21,1187.21
P-21946,Pro Keyboard v4,Books,137.21,137.21
P-21947,Premium Monitor v7,Appliances,94.43,94.43
P-21948,Compact Chair v5,Electronics,265.98,265.98
P-21949,Premium Monitor v5,Furniture,722.48,722.48
P-21950,Compact Tablet v1,Books,620.77,620.77
P-21951,Premium Chair v7,Clothing,1177.54,1177.54
P-21952,Portable Tablet v8,Clothing,1182.80,1182.8
P-21953,Portable Keyboard v6,Appliances,1176.09,1176.09
P-21954,Smart Headphones v8,Electronics,1121.54,1121.54
P-21955,Ultra Headphones v8,Sports,1205.93,1205.93
P-21956,Ergonomic Monitor v1,Books,254.18,254.18
P-21957,Wireless Mouse v1,Clothing,1464.96,1464.96
P-21958,Compact Monitor v1,Furniture,432.19,432.19
P-21959,Ultra Chair v8,Furniture,550.25,550.25
P-21960,Wireless Monitor v2,Clothing,1252.06,1252.06
P-21961,Ergonomic Speaker v8,Furniture,1317.00,1317.0
P-21962,Compact Keyboard v6,Furniture,1153.39,1153.39
P-21963,Ergonomic Hub v3,Books,642.24,642.24
P-21964,Ultra Mouse v2,Sports,1290.56,1290.56
P-21965,Premium Tablet v8,Sports,828.50,828.5
P-21966,Ultra Desk v9,Electronics,143.49,143.49
P-21967,Portable Monitor v5,Clothing,742.80,742.8
P-21968,Wireless Monitor v5,Electronics,939.56,939.56
P-21969,Smart Keyboard v2,Clothing,102.53,102.53
P-21970,Smart Mouse v1,Appliances,669.05,669.05
P-21971,Premium Mouse v2,Furniture,481.74,481.74
P-21972,Compact Desk v5,Clothing,208.75,208.75
P-21973,Ultra Desk v5,Clothing,993.33,993.33
P-21974,Portable Speaker v8,Electronics,866.04,866.04
P-21975,Portable Tablet v5,Electronics,1070.93,1070.93
P-21976,Portable Tablet v5,Appliances,1447.67,1447.67
P-21977,Wireless Camera v4,Appliances,1161.83,1161.83
P-21978,Premium Tablet v9,Furniture,1112.56,1112.56
P-21979,Premium Tablet v3,Clothing,1335.45,1335.45
P-21980,Ergonomic Tablet v6,Furniture,156.72,156.72
P-21981,Ultra Speaker v2,Books,818.25,818.25
P-21982,Ultra Speaker v1,Appliances,1112.75,1112.75
P-21983,Portable Chair v2,Appliances,754.23,754.23
P-21984,Portable Keyboard v7,Clothing,352.12,352.12
P-21985,Portable Hub v9,Furniture,1178.06,1178.06
P-21986,Wireless Headphones v1,Appliances,1498.74,1498.74
P-21987,Ultra Mouse v3,Sports,1090.25,1090.25
P-21988,Wireless Monitor v4,Books,886.55,886.55
P-21989,Ergonomic Desk v9,Appliances,974.43,974.43
P-21990,Wireless Headphones v6,Books,784.39,784.39
P-21991,Wireless Mouse v5,Appliances,846.93,846.93
P-21992,Portable Hub v3,Sports,978.03,978.03
P-21993,Wireless Tablet v4,Sports,65.66,65.66
P-21994,Portable Desk v4,Appliances,1340.89,1340.89
P-21995,Wireless Headphones v9,Books,1195.01,1195.01
P-21996,Portable Mouse v8,Clothing,835.33,835.33
P-21997,Compact Tablet v2,Appliances,226.94,226.94
P-21998,Ultra Tablet v1,Books,469.51,469.51
P-21999,Compact Speaker v9,Books,609.53,609.53
P-22000,Smart Keyboard v1,Electronics,1110.99,1110.99
P-22001,Portable Tablet v4,Appliances,777.32,777.32
P-22002,Premium Desk v4,Electronics,1281.00,1281.0
P-22003,Smart Speaker v9,Books,543.42,543.42
P-22004,Pro Keyboard v6,Sports,1260.38,1260.38
P-22005,Portable Desk v8,Clothing,885.57,885.57
P-22006,Ergonomic Chair v7,Sports,314.95,314.95
P-22007,Smart Mouse v4,Electronics,535.36,535.36
P-22008,Smart Hub v1,Appliances,135.19,135.19
P-22009,Wireless Mouse v7,Sports,1287.67,1287.67
P-22010,Portable Monitor v4,Sports,1377.18,1377.18
P-22011,Pro Monitor v3,Books,1426.84,1426.84
P-22012,Portable Hub v6,Appliances,386.29,386.29
P-22013,Wireless Speaker v2,Sports,552.46,552.46
P-22014,Smart Chair v3,Clothing,782.58,782.58
P-22015,Ergonomic Mouse v4,Books,1252.96,1252.96
P-22016,Smart Keyboard v6,Appliances,245.23,245.23
P-22017,Portable Monitor v7,Clothing,635.41,635.41
P-22018,Wireless Desk v5,Clothing,475.41,475.41
P-22019,Ergonomic Headphones v4,Electronics,482.00,482.0
P-22020,Portable Monitor v3,Books,607.83,607.83
P-22021,Premium Mouse v4,Clothing,523.00,523.0
P-22022,Smart Speaker v5,Sports,1293.67,1293.67
P-22023,Portable Desk v1,Books,251.89,251.89
P-22024,Ultra Desk v9,Sports,599.85,599.85
P-22025,Premium Hub v7,Clothing,1468.53,1468.53
P-22026,Ultra Tablet v9,Electronics,681.28,681.28
P-22027,Ultra Headphones v1,Electronics,747.09,747.09
P-22028,Wireless Mouse v6,Sports,228.12,228.12
P-22029,Wireless Tablet v2,Clothing,1120.13,1120.13
P-22030,Ultra Desk v8,Furniture,1181.73,1181.73
P-22031,Compact Tablet v3,Clothing,1293.08,1293.08
P-22032,Pro Mouse v8,Clothing,838.03,838.03
P-22033,Ultra Chair v6,Sports,716.82,716.82
P-22034,Portable Tablet v9,Books,219.44,219.44
P-22035,Pro Chair v1,Electronics,323.50,323.5
P-22036,Smart Headphones v1,Electronics,670.13,670.13
P-22037,Ergonomic Headphones v5,Clothing,858.21,858.21
P-22038,Smart Headphones v5,Electronics,97.42,97.42
P-22039,Ultra Tablet v4,Books,119.16,119.16
P-22040,Pro Camera v2,Sports,733.12,733.12
P-22041,Ergonomic Camera v8,Appliances,552.33,552.33
P-22042,Wireless Chair v7,Appliances,822.41,822.41
P-22043,Premium Mouse v6,Clothing,1404.38,1404.38
P-22044,Ultra Headphones v4,Electronics,929.06,929.06
P-22045,Premium Headphones v7,Sports,89.11,89.11
P-22046,Smart Speaker v8,Electronics,785.55,785.55
P-22047,Pro Desk v7,Appliances,1243.57,1243.57
P-22048,Pro Keyboard v9,Furniture,926.80,926.8
P-22049,Compact Speaker v1,Sports,266.60,266.6
P-22050,Smart Headphones v2,Furniture,740.38,740.38
P-22051,Ergonomic Chair v3,Books,1221.17,1221.17
P-22052,Portable Tablet v2,Books,558.75,558.75
P-22053,Portable Camera v4,Sports,315.17,315.17
P-22054,Ergonomic Camera v7,Appliances,168.29,168.29
P-22055,Ultra Keyboard v1,Appliances,554.18,554.18
P-22056,Wireless Chair v2,Electronics,72.31,72.31
P-22057,Wireless Headphones v2,Appliances,1414.40,1414.4
P-22058,Premium Mouse v2,Books,160.35,160.35
P-22059,Premium Tablet v9,Appliances,201.27,201.27
P-22060,Compact Speaker v2,Electronics,718.08,718.08
P-22061,Ergonomic Mouse v5,Furniture,392.40,392.4
P-22062,Premium Hub v9,Electronics,866.74,866.74
P-22063,Compact Tablet v8,Books,891.59,891.59
P-22064,Wireless Speaker v6,Electronics,798.83,798.83
P-22065,Smart Tablet v9,Electronics,1462.59,1462.59
P-22066,Pro Monitor v1,Appliances,965.33,965.33
P-22067,Smart Tablet v5,Appliances,1301.14,1301.14
P-22068,Portable Monitor v3,Sports,1049.44,1049.44
P-22069,Premium Chair v7,Electronics,1163.85,1163.85
P-22070,Pro Camera v3,Appliances,990.08,990.08
P-22071,Ergonomic Tablet v4,Sports,883.93,883.93
P-22072,Premium Camera v8,Books,1436.00,1436.0
P-22073,Pro Mouse v2,Books,520.94,520.94
P-22074,Ultra Speaker v6,Sports,507.81,507.81
P-22075,Premium Camera v6,Sports,1031.63,1031.63
P-22076,Ergonomic Hub v3,Books,690.70,690.7
P-22077,Ergonomic Speaker v7,Electronics,221.31,221.31
P-22078,Wireless Speaker v8,Clothing,896.08,896.08
P-22079,Premium Tablet v1,Clothing,932.66,932.66
P-22080,Compact Mouse v7,Furniture,786.83,786.83
P-22081,Ergonomic Speaker v6,Clothing,644.37,644.37
P-22082,Pro Camera v2,Books,281.79,281.79
P-22083,Portable Speaker v5,Appliances,487.48,487.48
P-22084,Premium Chair v4,Sports,955.47,955.47
P-22085,Pro Desk v4,Furniture,660.29,660.29
P-22086,Ergonomic Mouse v8,Appliances,1291.53,1291.53
P-22087,Wireless Hub v9,Clothing,525.97,525.97
P-22088,Premium Headphones v6,Books,1145.63,1145.63
P-22089,Ultra Tablet v8,Clothing,1462.14,1462.14
P-22090,Ergonomic Camera v1,Books,313.21,313.21
P-22091,Ultra Camera v2,Sports,28.10,28.1
P-22092,Ergonomic Tablet v2,Sports,1158.91,1158.91
P-22093,Portable Desk v7,Clothing,1178.32,1178.32
P-22094,Compact Hub v7,Electronics,64.90,64.9
P-22095,Wireless Headphones v9,Books,729.81,729.81
P-22096,Compact Camera v5,Appliances,43.76,43.76
P-22097,Premium Hub v7,Books,578.47,578.47
P-22098,Ultra Speaker v4,Books,940.57,940.57
P-22099,Premium Speaker v3,Furniture,171.17,171.17
P-22100,Smart Keyboard v5,Furniture,323.14,323.14
P-22101,Portable Hub v1,Books,1092.61,1092.61
P-22102,Compact Monitor v8,Electronics,741.46,741.46
P-22103,Compact Desk v6,Electronics,1425.73,1425.73
P-22104,Pro Tablet v5,Furniture,244.15,244.15
P-22105,Premium Chair v6,Books,517.71,517.71
P-22106,Pro Mouse v3,Clothing,1274.32,1274.32
P-22107,Ergonomic Camera v9,Sports,115.24,115.24
P-22108,Wireless Chair v6,Books,1164.40,1164.4
P-22109,Pro Tablet v2,Sports,135.74,135.74
P-22110,Compact Hub v8,Electronics,664.90,664.9
P-22111,Wireless Hub v4,Furniture,730.18,730.18
P-22112,Portable Speaker v5,Furniture,1003.58,1003.58
P-22113,Smart Speaker v5,Appliances,306.37,306.37
P-22114,Premium Keyboard v1,Books,1495.33,1495.33
P-22115,Wireless Headphones v8,Appliances,126.18,126.18
P-22116,Portable Keyboard v9,Electronics,1264.33,1264.33
P-22117,Smart Headphones v9,Furniture,1011.79,1011.79
P-22118,Smart Camera v8,Furniture,311.31,311.31
P-22119,Ultra Camera v5,Furniture,431.70,431.7
P-22120,Pro Mouse v7,Sports,781.38,781.38
P-22121,Portable Desk v7,Books,257.66,257.66
P-22122,Wireless Tablet v6,Books,102.29,102.29
P-22123,Ultra Speaker v7,Appliances,221.94,221.94
P-22124,Wireless Keyboard v9,Electronics,1302.87,1302.87
P-22125,Premium Desk v7,Sports,1272.95,1272.95
P-22126,Compact Headphones v8,Appliances,806.61,806.61
P-22127,Ergonomic Desk v4,Furniture,1253.07,1253.07
P-22128,Ergonomic Monitor v5,Sports,290.40,290.4
P-22129,Ultra Monitor v5,Books,977.20,977.2
P-22130,Smart Chair v3,Appliances,543.65,543.65
P-22131,Wireless Monitor v8,Appliances,1181.95,1181.95
P-22132,Smart Speaker v9,Sports,601.14,601.14
P-22133,Smart Desk v3,Clothing,109.07,109.07
P-22134,Smart Chair v2,Sports,361.73,361.73
P-22135,Compact Chair v5,Books,574.82,574.82
P-22136,Smart Hub v9,Sports,696.68,696.68
P-22137,Pro Chair v8,Electronics,1059.33,1059.33
P-22138,Compact Tablet v4,Clothing,315.64,315.64
P-22139,Smart Desk v2,Clothing,1378.73,1378.73
P-22140,Compact Headphones v3,Furniture,383.18,383.18
P-22141,Smart Camera v8,Clothing,862.38,862.38
P-22142,Ultra Hub v3,Electronics,273.08,273.08
P-22143,Pro Mouse v6,Electronics,786.82,786.82
P-22144,Ultra Chair v4,Sports,504.47,504.47
P-22145,Ergonomic Tablet v8,Electronics,500.13,500.13
P-22146,Ultra Camera v8,Clothing,1175.25,1175.25
P-22147,Premium Keyboard v8,Sports,1279.73,1279.73
P-22148,Premium Keyboard v9,Books,1220.56,1220.56
P-22149,Portable Tablet v2,Clothing,385.56,385.56
P-22150,Pro Monitor v5,Sports,291.82,291.82
P-22151,Ergonomic Chair v1,Clothing,21.20,21.2
P-22152,Smart Monitor v7,Clothing,1103.82,1103.82
P-22153,Portable Chair v3,Books,1388.08,1388.08
P-22154,Smart Headphones v6,Books,1282.67,1282.67
P-22155,Pro Chair v4,Books,125.86,125.86
P-22156,Pro Camera v3,Sports,259.73,259.73
P-22157,Pro Desk v1,Furniture,539.86,539.86
P-22158,Smart Camera v2,Books,256.39,256.39
P-22159,Ergonomic Mouse v3,Electronics,212.44,212.44
P-22160,Smart Headphones v5,Appliances,1073.00,1073.0
P-22161,Smart Desk v9,Clothing,1186.22,1186.22
P-22162,Ultra Tablet v8,Books,786.35,786.35
P-22163,Pro Speaker v6,Furniture,1315.08,1315.08
P-22164,Pro Camera v5,Sports,1089.53,1089.53
P-22165,Ergonomic Speaker v5,Appliances,1170.84,1170.84
P-22166,Wireless Hub v8,Furniture,1104.68,1104.68
P-22167,Portable Mouse v3,Sports,1053.77,1053.77
P-22168,Portable Camera v7,Books,495.95,495.95
P-22169,Portable Desk v9,Books,921.25,921.25
P-22170,Ergonomic Hub v3,Furniture,1183.87,1183.87
P-22171,Ultra Speaker v8,Appliances,110.95,110.95
P-22172,Ergonomic Tablet v8,Books,43.68,43.68
P-22173,Pro Camera v8,Books,1073.97,1073.97
P-22174,Ergonomic Chair v4,Books,866.86,866.86
P-22175,Ultra Mouse v2,Clothing,211.38,211.38
P-22176,Ergonomic Tablet v4,Clothing,527.53,527.53
P-22177,Portable Headphones v2,Clothing,616.00,616.0
P-22178,Portable Tablet v6,Electronics,1125.37,1125.37
