order_id,user_id,status,amount,region,priority,order_date
ORD-521064,USR-14451,Cancelled,451.57,East,High,2023-08-20
ORD-521065,USR-12990,Processing,896.47,East,High,2023-11-13
ORD-521066,USR-7228,Completed,2996.56,West,High,2023-01-10
ORD-521067,USR-6108,Pending,2731.7,South,High,2023-08-06
ORD-521068,USR-5505,Cancelled,4093.23,West,High,2023-03-28
ORD-521069,USR-11343,Completed,3809.7,West,Medium,2024-02-23
ORD-521070,USR-10754,Completed,2077.31,North,High,2023-08-10
ORD-521071,USR-9875,Pending,3410.57,North,Low,2023-11-11
ORD-521072,USR-8536,Processing,3423.63,East,Low,2023-06-13
ORD-521073,,Pending,1920.95,South,Medium,2024-03-22
ORD-521074,USR-10338,Pending,2267.38,South,High,2023-04-22
ORD-521075,USR-6274,Processing,892.42,East,High,2023-12-22
ORD-521076,USR-10161,Cancelled,2482.83,North,High,2023-10-29
ORD-521077,USR-13078,Processing,2125.12,West,High,2024-02-15
ORD-521078,USR-9831,Pending,2486.02,East,High,2023-01-21
ORD-521079,USR-15538,Pending,616.99,West,Medium,2023-03-11
ORD-521080,USR-12462,Pending,3307.51,South,Low,2023-06-21
ORD-521081,USR-15976,Processing,1552.75,West,High,2024-01-30
ORD-521082,USR-15906,Completed,689.63,South,Medium,2023-05-04
ORD-521083,USR-8363,Completed,3807.75,West,High,2023-10-02
ORD-521084,USR-11121,Cancelled,510.54,North,Low,2024-02-06
ORD-521085,USR-2397,Completed,3173.84,South,Medium,2023-03-24
ORD-521086,USR-15344,Completed,540.83,West,High,2023-01-25
ORD-521087,USR-13347,Processing,2741.26,East,High,2023-06-27
ORD-521088,USR-10261,Cancelled,1336.38,North,Medium,2023-01-31
ORD-521089,USR-6397,Processing,527.25,North,Low,2023-03-14
ORD-521090,USR-6180,Cancelled,3149.36,East,Medium,2023-03-02
ORD-521091,USR-13518,Pending,2288.32,North,High,2024-01-13
ORD-521092,USR-1339,Cancelled,4452.03,South,Medium,2023-01-07
ORD-521093,USR-4466,Cancelled,3947.58,West,Medium,2023-06-12
ORD-521094,,Processing,2642.28,East,Medium,2023-10-13
ORD-521095,USR-2346,Pending,3128.65,East,Low,2023-09-10
ORD-521096,USR-14409,Cancelled,3275.03,South,High,2024-02-25
ORD-521097,USR-11126,Pending,2860.74,East,Medium,2023-11-11
ORD-521098,USR-2995,Processing,1474.75,South,High,2023-03-14
ORD-521099,USR-3747,Pending,186.83,West,Medium,2023-01-26
ORD-521100,USR-3381,Cancelled,829.81,West,Low,2023-02-05
ORD-521101,USR-11904,Cancelled,3809.0,East,Low,2023-06-22
ORD-521102,USR-15657,Pending,4414.26,North,Medium,2023-07-05
ORD-521103,USR-15427,Pending,73.54,West,Low,2023-04-04
ORD-521104,USR-13494,Completed,2169.65,South,Low,2023-07-19
ORD-521105,USR-6138,Pending,1196.31,South,Low,2023-07-04
ORD-521106,USR-3515,Cancelled,243.88,North,Low,2023-05-29
ORD-521107,USR-2287,Cancelled,3799.57,East,Low,2023-04-28
ORD-521108,USR-3943,Cancelled,3636.69,North,High,2023-11-25
ORD-521109,USR-13525,Pending,2622.57,West,Low,2023-02-03
ORD-521110,USR-11762,Pending,3487.47,South,Low,2024-01-31
ORD-521111,USR-8920,Pending,2871.26,North,High,2023-03-03
ORD-521112,USR-11094,Cancelled,3869.22,North,Low,2023-05-14
ORD-521113,USR-9414,Pending,3485.29,South,Medium,2023-05-09
ORD-521114,USR-9432,Processing,1766.0,South,High,2023-01-15
ORD-521115,USR-11452,Pending,1891.96,East,Low,2023-10-18
ORD-521116,USR-7986,Processing,2591.62,South,High,2024-01-26
ORD-521117,USR-15320,Cancelled,1912.04,West,Medium,2023-08-08
ORD-521118,USR-2963,Processing,1633.0,East,High,2023-10-02
ORD-521119,USR-3197,Pending,60.09,North,Medium,2023-09-23
ORD-521120,USR-15629,Processing,4328.46,East,Medium,2024-03-08
ORD-521121,USR-11161,Completed,2406.01,East,Medium,2023-08-06
ORD-521122,USR-2695,Pending,2541.99,North,Medium,2024-01-17
ORD-521123,USR-3557,Cancelled,954.35,South,High,2024-02-22
ORD-521124,USR-7444,Pending,1572.33,South,High,2023-11-28
ORD-521125,USR-7696,Cancelled,1274.24,North,Medium,2023-12-26
ORD-521126,USR-13626,Cancelled,1320.28,South,Low,2023-06-11
ORD-521127,USR-13227,Cancelled,1388.14,North,Medium,2023-02-22
ORD-521128,USR-3109,Completed,2577.32,North,High,2023-09-13
ORD-521129,USR-3783,Pending,868.68,North,Low,2023-12-17
ORD-521130,USR-1617,Processing,3517.7,East,Low,2023-10-01
ORD-521131,USR-6897,Processing,2971.94,West,Medium,2024-01-10
ORD-521132,USR-13049,Cancelled,672.54,North,Medium,2023-07-23
ORD-521133,USR-11976,Processing,1974.5,West,Low,2023-06-15
ORD-521134,USR-14147,Cancelled,3608.26,East,Medium,2024-01-18
ORD-521135,USR-10473,Pending,557.83,North,Low,2024-03-19
ORD-521136,USR-11843,Cancelled,4108.73,West,Low,2023-12-22
ORD-521137,USR-15633,Processing,125.05,West,Medium,2024-01-10
ORD-521138,USR-2361,Cancelled,1416.72,South,High,2023-03-04
ORD-521139,USR-12342,Completed,1400.55,East,Medium,2024-01-30
ORD-521140,USR-11119,Completed,776.15,East,Low,2023-08-14
ORD-521141,USR-8472,Cancelled,2382.65,North,High,2023-10-11
ORD-521142,USR-4605,Processing,1435.26,West,Medium,2023-02-17
ORD-521143,USR-5254,Completed,3487.33,North,Low,2023-01-16
ORD-521144,USR-3524,Processing,2067.56,West,Low,2023-03-22
ORD-521145,USR-2281,Pending,1928.99,South,Low,2023-11-17
ORD-521146,USR-7831,Pending,4431.17,East,High,2023-08-25
ORD-521147,USR-15666,Cancelled,3752.97,North,High,2023-12-24
ORD-521148,USR-10427,Processing,2547.05,South,Low,2023-11-01
ORD-521149,USR-7834,Completed,4140.43,North,Low,2023-04-02
ORD-521150,USR-8287,Cancelled,1646.98,East,Medium,2023-09-06
ORD-521151,USR-15610,Processing,2861.51,West,High,2024-01-05
ORD-521152,USR-6378,Processing,192.01,West,Medium,2023-08-20
ORD-521153,USR-1071,Processing,2151.91,East,Medium,2023-07-05
ORD-521154,USR-2452,Completed,1754.12,East,High,2023-10-04
ORD-521155,USR-5722,Pending,2964.01,East,High,2023-05-06
ORD-521156,USR-6038,Cancelled,4026.5,South,High,2023-05-14
ORD-521157,USR-9791,Processing,378.61,West,High,2023-07-03
ORD-521158,USR-9580,Pending,1632.73,North,Low,2023-12-08
ORD-521159,USR-12499,Completed,4019.88,West,Low,2023-02-07
ORD-521160,USR-12172,Processing,283.37,South,Medium,2023-06-27
ORD-521161,USR-14943,Cancelled,70.78,South,Medium,2023-12-03
ORD-521162,USR-14861,Pending,355.73,East,Low,2023-06-26
ORD-521163,USR-4014,Pending,348.13,South,Low,2023-03-29
ORD-521164,,Pending,3339.31,South,Low,2023-10-01
ORD-521165,USR-10732,Cancelled,447.47,South,Low,2023-06-08
ORD-521166,USR-7533,Cancelled,3659.5,South,Medium,2023-07-28
ORD-521167,USR-8312,Processing,2321.81,West,High,2023-04-10
ORD-521168,USR-7889,Completed,1131.86,East,High,2023-03-05
ORD-521169,USR-1573,Completed,1727.19,South,Low,2023-02-09
ORD-521170,USR-2220,Pending,2857.95,South,Low,2023-12-20
ORD-521171,USR-9909,Pending,2065.41,South,High,2023-11-18
ORD-521172,USR-13016,Pending,3509.95,North,Medium,2023-01-07
ORD-521173,,Cancelled,875.63,North,Medium,2023-12-20
ORD-521174,USR-8667,Pending,595.25,South,Low,2023-02-13
ORD-521175,,Cancelled,2203.9,South,Low,2023-09-26
ORD-521176,USR-13206,Cancelled,1059.4,East,Low,2023-01-02
ORD-521177,USR-4356,Processing,1130.2,North,Medium,2023-09-19
ORD-521178,USR-4673,Completed,975.51,West,Low,2023-12-05
ORD-521179,USR-3265,Processing,2451.59,North,Medium,2023-03-22
ORD-521180,USR-8276,Pending,3299.55,West,Low,2023-12-25
ORD-521181,USR-13499,Cancelled,3552.19,North,Medium,2023-10-28
ORD-521182,USR-14764,Pending,3688.23,North,Medium,2024-01-15
ORD-521183,USR-1322,Processing,261.37,North,Low,2023-07-28
ORD-521184,USR-15802,Pending,1498.26,West,Low,2023-11-18
ORD-521185,USR-7955,Pending,2875.5,North,Low,2023-08-18
ORD-521186,USR-11884,Completed,2275.65,West,High,2023-02-03
ORD-521187,USR-7854,Completed,2347.07,North,High,2023-05-11
ORD-521188,USR-10832,Processing,1603.84,West,Medium,2023-06-03
ORD-521189,USR-10293,Cancelled,3509.29,South,Medium,2023-01-12
ORD-521190,USR-10765,Processing,4079.56,West,Low,2023-01-12
ORD-521191,USR-15005,Completed,2718.08,South,High,2023-04-13
ORD-521192,USR-7772,Cancelled,614.48,West,High,2024-02-22
ORD-521193,,Cancelled,3864.74,West,High,2024-02-23
ORD-521194,USR-2316,Completed,2925.39,North,Medium,2024-02-13
ORD-521195,USR-14756,Cancelled,3615.04,North,Low,2023-08-24
ORD-521196,USR-7363,Pending,3738.37,North,Medium,2023-04-11
ORD-521197,USR-7748,Pending,4442.31,South,Medium,2023-07-16
ORD-521198,USR-10707,Cancelled,4050.04,North,High,2023-12-26
ORD-521199,,Processing,1846.55,East,Medium,2023-07-23
ORD-521200,USR-3022,Processing,1345.14,North,Low,2023-07-12
ORD-521201,USR-8959,Completed,3197.42,West,Medium,2023-08-09
ORD-521202,USR-10661,Processing,3797.5,North,High,2023-09-09
ORD-521203,USR-7154,Cancelled,3568.91,North,Low,2023-02-28
ORD-521204,USR-12904,Processing,4064.54,West,Low,2023-08-01
ORD-521205,USR-1142,Processing,2434.76,East,High,2023-04-12
ORD-521206,USR-6832,Processing,821.22,South,Low,2023-10-28
ORD-521207,USR-3475,Cancelled,3743.16,West,Low,2024-01-21
ORD-521208,USR-1915,Processing,708.16,East,Medium,2023-07-31
ORD-521209,USR-8408,Pending,2350.21,North,High,2024-01-19
ORD-521210,USR-13610,Pending,3524.49,North,Low,2023-02-05
ORD-521211,USR-7241,Completed,4324.95,West,Low,2023-11-28
ORD-521212,USR-12474,Completed,2757.95,East,Low,2023-05-12
ORD-521213,USR-1772,Completed,1340.2,West,Low,2023-03-14
ORD-521214,USR-4552,Cancelled,2223.18,West,Medium,2023-04-25
ORD-521215,USR-4608,Completed,4220.27,North,Medium,2023-02-24
ORD-521216,USR-5042,Processing,2143.35,West,High,2024-02-04
ORD-521217,USR-4529,Cancelled,1587.83,South,High,2023-06-19
ORD-521218,USR-4140,Completed,3084.72,South,Medium,2023-07-05
ORD-521219,USR-5372,Cancelled,274.55,North,Medium,2023-01-21
ORD-521220,USR-11115,Pending,2565.29,East,Medium,2024-01-09
ORD-521221,USR-10821,Completed,1515.72,South,High,2023-01-14
ORD-521222,USR-12001,Completed,2339.41,West,High,2024-01-01
ORD-521223,USR-1970,Pending,2728.43,West,Low,2023-04-27
ORD-521224,USR-15335,Processing,1740.87,East,Medium,2023-01-13
ORD-521225,USR-6763,Cancelled,495.47,East,Low,2023-07-04
ORD-521226,USR-10115,Cancelled,4297.16,South,Low,2023-12-28
ORD-521227,USR-8025,Completed,816.39,East,Low,2024-02-15
ORD-521228,USR-5292,Cancelled,477.83,West,High,2023-05-04
ORD-521229,USR-8523,Completed,1898.94,East,Low,2023-10-31
ORD-521230,USR-10982,Completed,2284.51,South,Low,2023-05-30
ORD-521231,USR-3579,Cancelled,3515.38,South,High,2023-07-11
ORD-521232,USR-15958,Pending,899.03,East,High,2023-03-18
ORD-521233,USR-12236,Cancelled,3961.87,West,Medium,2023-06-15
ORD-521234,USR-9950,Cancelled,2406.15,West,Medium,2023-05-20
ORD-521235,USR-7709,Completed,312.47,North,High,2023-04-17
ORD-521236,USR-10739,Cancelled,1383.42,West,Low,2024-03-24
ORD-521237,USR-13149,Pending,3695.14,East,Medium,2024-02-18
ORD-521238,USR-7886,Cancelled,2597.05,East,Medium,2023-09-04
ORD-521239,USR-13453,Processing,639.78,East,Low,2024-03-07
ORD-521240,USR-4679,Cancelled,3297.65,West,Medium,2023-11-15
ORD-521241,USR-8186,Completed,1391.43,North,High,2024-02-14
ORD-521242,USR-7300,Processing,4323.49,North,Low,2023-03-30
ORD-521243,USR-6180,Processing,3538.62,South,Medium,2023-09-22
ORD-521244,USR-8037,Completed,1411.19,West,High,2024-03-14
ORD-521245,USR-9317,Completed,1233.18,North,Medium,2023-03-27
ORD-521246,USR-13511,Cancelled,3821.32,East,High,2023-03-14
ORD-521247,USR-10559,Completed,4228.11,East,Medium,2023-03-14
ORD-521248,USR-14321,Processing,3650.02,East,Low,2024-02-24
ORD-521249,USR-9224,Pending,371.91,West,Low,2023-11-22
ORD-521250,USR-12578,Pending,672.68,South,High,2023-03-16
ORD-521251,USR-14015,Cancelled,700.67,North,High,2023-11-24
ORD-521252,USR-9875,Pending,3747.67,North,Medium,2023-04-28
ORD-521253,USR-14309,Cancelled,1919.8,North,Low,2023-10-03
ORD-521254,USR-11047,Cancelled,2151.94,West,Low,2024-02-07
ORD-521255,USR-15178,Cancelled,388.37,North,High,2023-04-24
ORD-521256,USR-13557,Cancelled,131.58,North,High,2023-10-18
ORD-521257,USR-8716,Processing,506.02,North,High,2023-08-03
ORD-521258,USR-3442,Completed,672.85,North,High,2023-05-09
ORD-521259,USR-1632,Cancelled,1604.66,West,High,2023-02-04
ORD-521260,USR-7184,Cancelled,1920.98,North,High,2023-08-30
ORD-521261,USR-7006,Cancelled,508.17,East,Medium,2023-11-21
ORD-521262,USR-9629,Pending,3447.59,South,High,2023-05-18
ORD-521263,USR-7538,Cancelled,101.2,North,Medium,2023-07-29
ORD-521264,USR-5752,Cancelled,3151.08,East,Low,2023-12-14
ORD-521265,USR-12023,Cancelled,3698.86,West,Low,2023-12-31
ORD-521266,USR-10160,Cancelled,1756.13,West,High,2023-09-23
ORD-521267,USR-9565,Pending,1000.48,East,High,2023-06-02
ORD-521268,USR-7453,Completed,3569.41,West,Medium,2023-08-08
ORD-521269,USR-3359,Processing,1749.56,North,Low,2023-03-05
ORD-521270,USR-12557,Completed,354.57,North,Medium,2023-05-02
ORD-521271,USR-5814,Processing,3813.68,East,Medium,2023-01-28
ORD-521272,USR-6897,Pending,2854.63,West,Medium,2023-09-20
ORD-521273,USR-3974,Completed,979.09,South,Medium,2023-09-30
ORD-521274,USR-8520,Cancelled,2536.2,West,High,2023-05-20
ORD-521275,USR-1093,Pending,3820.4,South,Low,2023-06-12
ORD-521276,USR-10772,Processing,3555.74,East,Low,2023-06-21
ORD-521277,USR-14870,Cancelled,968.73,North,High,2023-10-01
ORD-521278,USR-15564,Cancelled,2926.8,East,Low,2023-07-29
ORD-521279,USR-11193,Cancelled,2647.37,East,Medium,2024-02-20
ORD-521280,USR-4449,Completed,71.95,West,Low,2024-01-08
ORD-521281,USR-7747,Processing,2805.59,North,High,2023-09-01
ORD-521282,USR-5989,Completed,3619.22,East,High,2023-04-22
ORD-521283,USR-4284,Processing,1586.94,North,Medium,2023-06-19
ORD-521284,USR-12894,Completed,4010.39,South,Medium,2024-01-26
ORD-521285,USR-6012,Cancelled,882.25,West,Low,2023-05-10
ORD-521286,,Processing,2295.58,North,High,2024-02-01
ORD-521287,USR-15067,Cancelled,2558.49,West,Medium,2023-01-09
ORD-521288,USR-2025,Processing,1551.23,South,Low,2023-12-26
ORD-521289,USR-8682,Processing,3559.91,South,High,2023-09-02
ORD-521290,USR-3401,Pending,3618.0,East,High,2024-02-01
ORD-521291,USR-6999,Cancelled,3905.75,East,High,2023-02-07
ORD-521292,USR-15547,Pending,3566.47,West,High,2023-02-18
ORD-521293,USR-9108,Pending,973.57,East,Low,2023-05-30
ORD-521294,USR-10599,Processing,2635.67,North,Low,2023-11-18
ORD-521295,USR-1205,Pending,845.63,North,Low,2023-11-18
ORD-521296,USR-12584,Processing,3679.45,East,Low,2023-11-11
ORD-521297,USR-1636,Completed,2249.05,South,Low,2023-01-05
ORD-521298,USR-4902,Cancelled,1360.46,South,Medium,2023-04-10
ORD-521299,USR-5791,Cancelled,3265.63,North,High,2023-09-01
ORD-521300,,Completed,3723.85,South,Low,2023-02-24
ORD-521301,USR-13820,Completed,2455.77,North,High,2024-01-14
ORD-521302,USR-7617,Pending,1325.24,East,High,2024-02-02
ORD-521303,USR-15649,Completed,884.03,West,Low,2023-10-25
ORD-521304,USR-11657,Processing,1115.02,West,Medium,2023-08-08
ORD-521305,USR-12393,Pending,4497.42,West,Low,2023-06-24
ORD-521306,USR-5717,Completed,1742.78,North,Medium,2023-05-11
ORD-521307,USR-5629,Completed,2260.64,North,Medium,2023-10-05
ORD-521308,USR-13555,Pending,1539.63,North,Low,2023-09-03
ORD-521309,USR-6953,Pending,3030.03,North,High,2023-03-16
ORD-521310,USR-13562,Completed,654.83,South,Low,2024-03-06
ORD-521311,USR-6995,Completed,2850.94,West,Medium,2023-03-24
ORD-521312,USR-11199,Completed,4036.56,East,Low,2023-08-05
ORD-521313,USR-7932,Processing,212.59,South,Low,2023-11-08
ORD-521314,USR-8207,Cancelled,1411.81,West,High,2023-02-25
ORD-521315,USR-3993,Cancelled,1242.46,South,Medium,2023-10-28
ORD-521316,,Cancelled,3108.07,North,Low,2023-05-22
ORD-521317,USR-9774,Completed,682.33,South,Low,2024-03-08
ORD-521318,USR-10863,Cancelled,458.55,North,High,2023-06-22
ORD-521319,USR-11704,Processing,2310.3,West,Medium,2023-08-19
ORD-521320,USR-2330,Cancelled,2652.61,West,High,2023-07-13
ORD-521321,USR-2211,Processing,917.85,North,Medium,2023-12-09
ORD-521322,USR-15717,Cancelled,4296.64,South,High,2023-10-20
ORD-521323,USR-7282,Completed,4385.63,East,High,2023-12-09
ORD-521324,USR-3225,Cancelled,2492.54,North,Low,2023-03-20
ORD-521325,USR-1332,Processing,2864.98,West,Medium,2023-06-13
ORD-521326,,Pending,1371.54,East,Medium,2023-04-11
ORD-521327,USR-7000,Cancelled,3353.24,West,Medium,2023-06-12
ORD-521328,USR-3402,Cancelled,483.39,East,Medium,2023-12-07
ORD-521329,USR-8332,Processing,1902.41,West,Low,2023-06-27
ORD-521330,USR-1299,Cancelled,2286.29,East,Low,2023-12-25
ORD-521331,USR-12707,Completed,1237.08,North,Medium,2023-08-06
ORD-521332,USR-6191,Completed,553.28,North,Low,2023-09-06
ORD-521333,USR-3163,Cancelled,294.04,East,Medium,2024-03-06
ORD-521334,USR-9886,Processing,2899.77,South,Medium,2024-02-27
ORD-521335,USR-2477,Cancelled,2944.22,West,High,2023-01-09
ORD-521336,USR-4165,Processing,851.64,North,High,2023-01-11
ORD-521337,USR-12458,Pending,4101.63,West,Medium,2024-02-29
ORD-521338,USR-2206,Cancelled,309.62,West,Low,2023-04-02
ORD-521339,USR-15583,Pending,1973.97,North,Low,2023-01-12
ORD-521340,USR-5802,Processing,99.87,North,Low,2023-02-14
ORD-521341,USR-15944,Processing,2224.08,West,High,2023-06-06
ORD-521342,USR-13229,Completed,2625.01,East,Medium,2023-11-02
ORD-521343,USR-1227,Processing,4351.48,North,High,2024-03-07
ORD-521344,USR-5037,Processing,948.85,North,Low,2023-04-09
ORD-521345,USR-3983,Processing,4043.63,East,High,2023-02-24
ORD-521346,USR-11257,Processing,2940.18,North,Low,2023-11-06
ORD-521347,USR-13056,Pending,2319.87,East,Medium,2023-09-12
ORD-521348,USR-1886,Processing,1197.19,East,High,2024-01-14
ORD-521349,USR-15054,Processing,2588.5,West,Medium,2023-08-08
ORD-521350,USR-8952,Pending,866.66,West,High,2023-03-11
ORD-521351,,Pending,3872.96,West,Medium,2023-05-03
ORD-521352,USR-7030,Cancelled,4082.45,South,Medium,2023-04-05
ORD-521353,USR-7985,Completed,2186.07,North,High,2023-07-20
ORD-521354,USR-7202,Processing,4033.68,East,Low,2023-11-17
ORD-521355,USR-1398,Completed,2021.99,South,Medium,2023-09-09
ORD-521356,USR-9970,Completed,3586.68,West,Medium,2024-01-15
ORD-521357,USR-10465,Completed,365.08,South,High,2023-07-27
ORD-521358,USR-12344,Processing,2530.13,West,High,2023-11-05
ORD-521359,USR-14287,Processing,451.97,East,Medium,2023-05-29
ORD-521360,USR-15241,Pending,3690.32,West,High,2023-06-08
ORD-521361,USR-10995,Completed,107.57,East,High,2024-02-18
ORD-521362,USR-11773,Cancelled,3622.97,East,High,2023-07-22
ORD-521363,USR-8818,Cancelled,1538.7,South,Medium,2023-05-23
ORD-521364,USR-5557,Cancelled,4245.23,South,Low,2024-01-04
ORD-521365,USR-8684,Cancelled,3783.11,South,Low,2023-01-02
ORD-521366,USR-2855,Completed,4427.33,West,High,2024-02-27
ORD-521367,USR-14709,Pending,1368.97,South,Low,2024-02-17
ORD-521368,USR-8909,Pending,3548.67,North,High,2024-03-18
ORD-521369,USR-14217,Pending,2542.98,South,Medium,2023-06-02
ORD-521370,USR-2942,Processing,4388.24,West,Low,2023-11-04
ORD-521371,USR-8636,Completed,864.75,North,Low,2023-12-11
ORD-521372,USR-6437,Cancelled,2060.72,East,Medium,2024-02-19
ORD-521373,USR-12672,Pending,2509.15,East,Low,2023-04-13
ORD-521374,USR-4566,Processing,2678.06,South,Low,2023-05-12
ORD-521375,USR-9378,Cancelled,2164.67,North,Medium,2023-07-30
ORD-521376,USR-10520,Cancelled,2445.87,North,Medium,2023-04-19
ORD-521377,USR-1325,Cancelled,162.13,North,Medium,2023-12-23
ORD-521378,USR-13674,Pending,1901.19,East,High,2024-02-17
ORD-521379,USR-5994,Completed,3247.05,South,High,2023-07-25
ORD-521380,USR-2097,Cancelled,3891.24,South,Medium,2023-03-27
ORD-521381,USR-6592,Completed,1889.22,West,Medium,2023-07-10
ORD-521382,USR-1862,Pending,4017.04,South,Medium,2023-07-28
ORD-521383,USR-11234,Cancelled,4192.8,North,Low,2023-04-16
ORD-521384,USR-14032,Cancelled,654.58,West,Low,2023-09-12
ORD-521385,USR-13588,Completed,4241.55,North,High,2023-01-12
ORD-521386,USR-3265,Completed,3631.39,East,Low,2023-12-08
ORD-521387,USR-3501,Completed,1070.58,West,Medium,2023-11-03
ORD-521388,USR-12123,Completed,2531.1,South,High,2024-03-15
ORD-521389,USR-2708,Pending,3554.48,West,High,2023-07-08
ORD-521390,USR-4901,Cancelled,2920.68,West,High,2024-01-03
ORD-521391,USR-14294,Cancelled,3929.67,East,Medium,2024-02-25
ORD-521392,USR-6218,Pending,2609.88,East,High,2024-01-06
ORD-521393,USR-8141,Cancelled,1239.97,East,Medium,2023-06-18
ORD-521394,USR-10626,Completed,110.29,East,Low,2023-09-19
ORD-521395,USR-2044,Cancelled,288.96,South,Medium,2023-07-29
ORD-521396,USR-11359,Pending,2389.09,South,Low,2023-07-18
ORD-521397,USR-8586,Pending,3247.86,South,High,2023-09-11
ORD-521398,USR-7240,Pending,564.27,South,Low,2024-01-13
ORD-521399,,Completed,4436.5,West,High,2023-04-07
ORD-521400,USR-3876,Completed,1822.14,West,Low,2024-01-15
ORD-521401,USR-11288,Pending,2218.34,North,Medium,2023-08-01
ORD-521402,USR-12075,Processing,1633.72,South,High,2024-01-04
ORD-521403,USR-11048,Processing,4132.4,North,Low,2023-08-24
ORD-521404,USR-14395,Completed,3446.09,North,High,2023-04-07
ORD-521405,USR-10912,Pending,1910.5,East,High,2023-02-27
ORD-521406,USR-4816,Completed,3556.91,West,High,2023-02-04
ORD-521407,USR-8870,Pending,2890.51,South,Medium,2023-03-18
ORD-521408,USR-12992,Cancelled,3884.11,South,High,2023-09-30
ORD-521409,USR-8031,Completed,1569.04,East,High,2023-08-19
ORD-521410,USR-9022,Processing,4209.16,North,Low,2023-08-09
ORD-521411,USR-4946,Cancelled,2543.22,North,High,2023-09-10
ORD-521412,USR-15977,Completed,859.06,West,Medium,2024-03-13
ORD-521413,USR-9977,Pending,215.99,East,Low,2023-02-01
ORD-521414,USR-10136,Pending,3188.31,East,High,2024-03-15
